transaction_id,account_id,transaction_date,transaction_type,merchant,transaction_category,amount,transaction_status,fraud_flag,running_balance
3661,A179,2024-01-07 09:18:00,debit,Netflix,Entertainment,24033,Success,0,-71326
3662,A021,2024-01-07 15:29:00,debit,BigBasket,Groceries,11924,Success,0,246640
3663,A001,2024-01-07 11:49:00,debit,BigBasket,Groceries,3463,Success,0,45589
3664,A037,2024-01-07 10:27:00,debit,Amazon,Shopping,2221,Success,0,142821
3665,A200,2024-01-07 21:39:00,debit,Croma,Electronics,11787,Success,0,372545
3666,A051,2024-01-07 05:17:00,debit,Flipkart,Shopping,12126,Success,0,178976
3667,A047,2024-01-07 06:59:00,credit,Suspicious Transfer,Fraud,102298,Success,1,425944
3668,A086,2024-01-07 05:16:00,debit,Zomato,Food,7463,Success,0,51300
3669,A004,2024-01-08 06:10:00,debit,Flipkart,Shopping,3248,Success,0,162799
3670,A076,2024-01-08 03:45:00,debit,Amazon,Shopping,7390,Success,0,22595
3671,A063,2024-01-08 17:35:00,debit,Croma,Electronics,6416,Success,0,237699
3672,A155,2024-01-08 00:19:00,credit,Croma,Electronics,3508,Success,0,-40479
3673,A011,2024-01-08 10:15:00,debit,Croma,Electronics,1334,Success,0,290586
3674,A024,2024-01-08 22:27:00,credit,Croma,Electronics,21306,Success,0,341026
3675,A035,2024-01-08 03:56:00,debit,Zomato,Food,6051,Success,0,94029
3676,A051,2024-01-08 08:01:00,debit,Amazon,Shopping,5117,Success,0,173859
3677,A136,2024-01-08 08:52:00,credit,Flipkart,Shopping,3444,Success,0,297286
3678,A172,2024-01-08 21:52:00,debit,Zomato,Food,5156,Success,0,86622
3679,A094,2024-01-08 23:02:00,debit,BigBasket,Groceries,1558,Success,0,-19119
3680,A055,2024-01-08 14:17:00,debit,Amazon,Shopping,2769,Success,0,-114832
3681,A188,2024-01-08 17:32:00,credit,BigBasket,Groceries,2334,Success,0,260667
3682,A155,2024-01-08 16:42:00,credit,Flipkart,Shopping,5082,Success,0,-35397
3683,A182,2024-01-08 09:59:00,debit,BigBasket,Groceries,4828,Success,0,-71227
3684,A095,2024-01-09 21:10:00,debit,Flipkart,Shopping,4968,Success,0,148649
3685,A134,2024-01-09 06:18:00,debit,Flipkart,Shopping,17049,Success,0,895882
3686,A072,2024-01-09 21:03:00,debit,Zomato,Food,3537,Success,0,199492
3687,A028,2024-01-09 11:26:00,debit,Uber,Transport,716,Success,0,359430
3688,A165,2024-01-09 17:13:00,debit,Flipkart,Shopping,993,Success,0,258766
3689,A053,2024-01-09 21:49:00,debit,Netflix,Entertainment,2529,Success,0,-43253
3690,A107,2024-01-09 08:39:00,debit,Netflix,Entertainment,5385,Success,0,220525
3691,A037,2024-01-09 18:11:00,debit,Netflix,Entertainment,5702,Success,0,137119
3692,A087,2024-01-09 19:38:00,debit,Uber,Transport,6183,Success,0,81192
3693,A192,2024-01-09 19:26:00,debit,Uber,Transport,14568,Success,0,836043
3694,A191,2024-01-09 20:46:00,debit,Swiggy,Food,4351,Success,0,131440
3695,A059,2024-01-09 20:49:00,debit,Amazon,Shopping,4499,Success,0,262008
3696,A119,2024-01-09 21:08:00,debit,Netflix,Entertainment,7437,Success,0,253995
3697,A098,2024-01-09 06:22:00,debit,BigBasket,Groceries,15969,Success,0,-171772
3698,A127,2024-01-09 11:59:00,debit,Uber,Transport,3882,Success,0,404178
3699,A151,2024-01-10 15:31:00,debit,Zomato,Food,799,Success,0,133759
3700,A090,2024-01-10 17:00:00,credit,Netflix,Entertainment,7752,Success,0,517680
3701,A049,2024-01-10 23:43:00,debit,Flipkart,Shopping,6972,Success,0,330861
3702,A192,2024-01-10 02:04:00,debit,Swiggy,Food,15174,Success,0,820869
3703,A016,2024-01-10 00:50:00,credit,Uber,Transport,2996,Success,0,206075
3704,A031,2024-01-10 10:47:00,debit,Uber,Transport,6231,Failed,0,133312
3705,A132,2024-01-11 22:24:00,debit,Netflix,Entertainment,5212,Success,0,217834
3706,A018,2024-01-11 04:22:00,debit,Netflix,Entertainment,1706,Success,0,356819
3707,A162,2024-01-11 17:18:00,debit,Flipkart,Shopping,2046,Success,0,-226520
3708,A008,2024-01-11 14:25:00,credit,Swiggy,Food,7645,Success,0,158647
3709,A187,2024-01-11 09:44:00,debit,Croma,Electronics,3535,Success,0,9205
3710,A136,2024-01-11 20:57:00,debit,Flipkart,Shopping,7157,Success,0,290129
3711,A017,2024-01-11 05:20:00,debit,Flipkart,Shopping,5933,Success,0,304181
3712,A143,2024-01-11 19:50:00,debit,Zomato,Food,6528,Success,0,-227705
3713,A038,2024-01-11 20:27:00,credit,Flipkart,Shopping,4550,Success,0,-6627
3714,A014,2024-01-11 05:48:00,debit,Zomato,Food,5040,Success,0,1654
3715,A068,2024-01-11 19:59:00,debit,Croma,Electronics,3001,Success,0,298808
3716,A092,2024-01-11 04:19:00,debit,Amazon,Shopping,6866,Success,0,207481
3717,A115,2024-01-11 07:32:00,debit,Amazon,Shopping,5649,Failed,0,394183
3718,A025,2024-01-12 00:55:00,debit,Amazon,Shopping,7184,Success,0,345679
3719,A161,2024-01-12 07:53:00,debit,Swiggy,Food,5524,Success,0,537050
3720,A156,2024-01-12 16:06:00,debit,BigBasket,Groceries,1280,Success,0,52661
3721,A049,2024-01-12 09:53:00,debit,Croma,Electronics,481,Success,0,330380
3722,A072,2024-01-12 15:51:00,debit,Croma,Electronics,3582,Success,0,195910
3723,A100,2024-01-12 05:15:00,debit,Zomato,Food,1284,Success,0,55335
3724,A148,2024-01-12 22:40:00,debit,Swiggy,Food,4508,Success,0,277614
3725,A099,2024-01-12 08:23:00,debit,BigBasket,Groceries,2433,Success,0,-16438
3726,A047,2024-01-13 18:59:00,debit,BigBasket,Groceries,7011,Success,0,418933
3727,A111,2024-01-13 10:18:00,credit,Flipkart,Shopping,1251,Success,0,326998
3728,A134,2024-01-13 16:55:00,debit,BigBasket,Groceries,8604,Success,0,887278
3729,A059,2024-01-13 22:08:00,debit,Swiggy,Food,7892,Success,0,254116
3730,A035,2024-01-13 15:20:00,debit,Uber,Transport,14999,Success,0,79030
3731,A037,2024-01-13 19:15:00,debit,Croma,Electronics,7988,Success,0,129131
3732,A157,2024-01-13 23:05:00,debit,BigBasket,Groceries,12444,Success,0,75293
3733,A092,2024-01-13 16:42:00,debit,Amazon,Shopping,2362,Success,0,205119
3734,A181,2024-01-13 00:58:00,credit,Amazon,Shopping,14198,Success,0,90693
3735,A128,2024-01-13 23:55:00,debit,Netflix,Entertainment,4605,Success,0,-70033
3736,A025,2024-01-13 23:42:00,debit,Amazon,Shopping,5767,Success,0,339912
3737,A147,2024-01-13 06:48:00,debit,Uber,Transport,8367,Success,0,20202
3738,A142,2024-01-13 08:39:00,debit,Croma,Electronics,6770,Success,0,27855
3739,A001,2024-01-13 18:26:00,debit,BigBasket,Groceries,6493,Success,0,39096
3740,A167,2024-01-13 21:45:00,debit,BigBasket,Groceries,3074,Success,0,98690
3741,A030,2024-01-14 13:40:00,credit,Croma,Electronics,3242,Success,0,-198521
3742,A092,2024-01-14 00:36:00,debit,Croma,Electronics,10899,Pending,0,194220
3743,A179,2024-01-14 10:57:00,credit,Amazon,Shopping,4500,Success,0,-66826
3744,A187,2024-01-14 14:48:00,debit,Zomato,Food,1284,Pending,0,7921
3745,A187,2024-01-14 14:05:00,debit,BigBasket,Groceries,4905,Success,0,3016
3746,A117,2024-01-14 02:55:00,debit,Flipkart,Shopping,4367,Pending,0,415214
3747,A007,2024-01-15 19:28:00,credit,Amazon,Shopping,2128,Success,0,-154238
3748,A112,2024-01-15 06:26:00,credit,Uber,Transport,2028,Success,0,226800
3749,A124,2024-01-15 05:25:00,credit,Amazon,Shopping,1294,Success,0,83300
3750,A131,2024-01-15 22:16:00,debit,Amazon,Shopping,6909,Success,0,431775
3751,A129,2024-01-15 12:05:00,debit,Netflix,Entertainment,6479,Success,0,131162
3752,A184,2024-01-15 20:21:00,credit,Zomato,Food,616,Success,0,181106
3753,A114,2024-01-15 13:20:00,debit,Amazon,Shopping,1394,Success,0,312668
3754,A086,2024-01-15 10:04:00,debit,Zomato,Food,833,Success,0,50467
3755,A165,2024-01-15 16:03:00,debit,Uber,Transport,4347,Success,0,254419
3756,A107,2024-01-16 11:51:00,credit,Croma,Electronics,1751,Success,0,222276
3757,A016,2024-01-16 13:30:00,debit,BigBasket,Groceries,3420,Success,0,202655
3758,A181,2024-01-16 06:52:00,credit,Uber,Transport,3355,Success,0,94048
3759,A089,2024-01-16 00:44:00,debit,Netflix,Entertainment,3467,Success,0,290926
3760,A131,2024-01-16 03:47:00,debit,Zomato,Food,1119,Success,0,430656
3761,A127,2024-01-16 14:09:00,debit,Zomato,Food,6922,Success,0,397256
3762,A014,2024-01-16 07:39:00,credit,Netflix,Entertainment,6456,Success,0,8110
3763,A053,2024-01-16 16:58:00,debit,Swiggy,Food,3329,Failed,0,-46582
3764,A063,2024-01-16 08:31:00,debit,Zomato,Food,4645,Success,0,233054
3765,A053,2024-01-16 21:01:00,debit,Croma,Electronics,3626,Pending,0,-50208
3766,A145,2024-01-16 14:55:00,credit,BigBasket,Groceries,4762,Failed,0,85660
3767,A036,2024-01-17 01:36:00,credit,Zomato,Food,2041,Success,0,-49798
3768,A002,2024-01-17 00:47:00,credit,Swiggy,Food,3592,Success,0,45880
3769,A047,2024-01-17 06:08:00,debit,Zomato,Food,4644,Success,0,414289
3770,A194,2024-01-17 12:56:00,debit,Suspicious Transfer,Fraud,168434,Success,1,-56497
3771,A199,2024-01-17 14:50:00,debit,BigBasket,Groceries,7776,Success,0,217856
3772,A159,2024-01-17 20:00:00,credit,Croma,Electronics,5144,Pending,0,235978
3773,A045,2024-01-17 06:24:00,credit,Flipkart,Shopping,2271,Success,0,244147
3774,A001,2024-01-17 20:21:00,debit,Suspicious Transfer,Fraud,98424,Success,1,-59328
3775,A014,2024-01-17 00:58:00,debit,Zomato,Food,5308,Success,0,2802
3776,A069,2024-01-17 15:57:00,credit,Zomato,Food,10395,Success,0,645856
3777,A042,2024-01-17 09:09:00,debit,Netflix,Entertainment,3941,Success,0,255720
3778,A199,2024-01-17 07:55:00,debit,Netflix,Entertainment,5613,Success,0,212243
3779,A083,2024-01-17 05:19:00,debit,Uber,Transport,4920,Success,0,124431
3780,A083,2024-01-17 17:12:00,debit,Flipkart,Shopping,7809,Success,0,116622
3781,A020,2024-01-18 16:47:00,debit,Uber,Transport,3889,Success,0,61865
3782,A072,2024-01-18 06:46:00,debit,Netflix,Entertainment,6146,Success,0,189764
3783,A141,2024-01-18 03:15:00,debit,Uber,Transport,7731,Success,0,351209
3784,A067,2024-01-18 06:43:00,credit,BigBasket,Groceries,2689,Success,0,314676
3785,A028,2024-01-18 10:22:00,debit,Croma,Electronics,4550,Success,0,354880
3786,A199,2024-01-18 03:20:00,debit,Swiggy,Food,2343,Success,0,209900
3787,A119,2024-01-18 07:09:00,credit,Croma,Electronics,3247,Failed,0,257242
3788,A176,2024-01-18 21:59:00,debit,Amazon,Shopping,13371,Success,0,58183
3789,A078,2024-01-18 21:34:00,credit,Amazon,Shopping,537,Success,0,264557
3790,A048,2024-01-18 22:10:00,credit,Croma,Electronics,1435,Success,0,92969
3791,A159,2024-01-18 19:12:00,credit,Amazon,Shopping,2105,Success,0,238083
3792,A164,2024-01-18 19:02:00,credit,Netflix,Entertainment,2656,Success,0,304229
3793,A076,2024-01-18 23:19:00,debit,Uber,Transport,1323,Success,0,21272
3794,A193,2024-01-18 10:22:00,credit,Swiggy,Food,1101,Success,0,498275
3795,A105,2024-01-18 17:51:00,debit,Netflix,Entertainment,6311,Success,0,88445
3796,A172,2024-01-19 15:06:00,debit,Netflix,Entertainment,2633,Success,0,83989
3797,A036,2024-01-19 16:07:00,credit,Flipkart,Shopping,7802,Success,0,-41996
3798,A061,2024-01-19 04:39:00,debit,Amazon,Shopping,2009,Success,0,202254
3799,A180,2024-01-19 01:17:00,debit,Uber,Transport,461,Success,0,422017
3800,A012,2024-01-19 01:47:00,credit,Uber,Transport,6952,Success,0,6484
3801,A060,2024-01-20 10:44:00,debit,Flipkart,Shopping,13990,Success,0,242976
3802,A018,2024-01-20 23:42:00,debit,Zomato,Food,5827,Success,0,350992
3803,A181,2024-01-20 09:36:00,debit,Zomato,Food,1871,Success,0,92177
3804,A120,2024-01-20 11:50:00,debit,Netflix,Entertainment,13809,Success,0,217912
3805,A101,2024-01-20 07:25:00,credit,Netflix,Entertainment,14007,Success,0,245279
3806,A037,2024-01-20 06:31:00,debit,Croma,Electronics,8737,Success,0,120394
3807,A081,2024-01-20 22:09:00,debit,Zomato,Food,8625,Failed,0,115118
3808,A112,2024-01-20 21:20:00,debit,Zomato,Food,3007,Success,0,223793
3809,A113,2024-01-21 05:47:00,debit,Flipkart,Shopping,13409,Pending,0,171874
3810,A156,2024-01-21 10:57:00,debit,Croma,Electronics,2541,Success,0,50120
3811,A053,2024-01-21 02:12:00,debit,Zomato,Food,10053,Success,0,-60261
3812,A161,2024-01-21 16:02:00,debit,Amazon,Shopping,13528,Success,0,523522
3813,A010,2024-01-21 08:28:00,debit,Amazon,Shopping,34608,Success,0,470038
3814,A037,2024-01-21 10:58:00,debit,Amazon,Shopping,13846,Success,0,106548
3815,A030,2024-01-21 09:12:00,debit,Uber,Transport,3766,Success,0,-202287
3816,A088,2024-01-21 10:25:00,debit,Croma,Electronics,13658,Success,0,472642
3817,A119,2024-01-21 04:56:00,debit,Croma,Electronics,6711,Success,0,250531
3818,A098,2024-01-21 05:21:00,debit,BigBasket,Groceries,4245,Success,0,-176017
3819,A193,2024-01-21 17:34:00,debit,Swiggy,Food,8703,Success,0,489572
3820,A174,2024-01-22 14:28:00,debit,Uber,Transport,1730,Failed,0,212841
3821,A027,2024-01-22 21:55:00,debit,Amazon,Shopping,5832,Pending,0,-161859
3822,A011,2024-01-22 02:42:00,credit,BigBasket,Groceries,6468,Success,0,297054
3823,A174,2024-01-22 09:13:00,debit,Zomato,Food,2238,Success,0,210603
3824,A029,2024-01-22 08:30:00,debit,Flipkart,Shopping,5746,Success,0,62074
3825,A200,2024-01-22 02:33:00,debit,Zomato,Food,3684,Success,0,368861
3826,A001,2024-01-22 00:50:00,debit,Croma,Electronics,4491,Success,0,-63819
3827,A121,2024-01-22 03:56:00,debit,Flipkart,Shopping,1737,Success,0,64946
3828,A178,2024-01-22 22:38:00,credit,Croma,Electronics,1798,Success,0,316721
3829,A001,2024-01-22 22:59:00,debit,Zomato,Food,2888,Pending,0,-66707
3830,A058,2024-01-23 11:10:00,debit,Amazon,Shopping,4107,Success,0,-52174
3831,A038,2024-01-23 08:51:00,credit,Swiggy,Food,615,Success,0,-6012
3832,A043,2024-01-23 00:23:00,credit,Uber,Transport,7830,Success,0,68286
3833,A056,2024-01-23 22:56:00,debit,BigBasket,Groceries,852,Success,0,-15292
3834,A101,2024-01-23 07:25:00,debit,Croma,Electronics,5523,Success,0,239756
3835,A038,2024-01-24 09:24:00,debit,Swiggy,Food,2350,Success,0,-8362
3836,A002,2024-01-24 17:03:00,debit,Amazon,Shopping,4674,Success,0,41206
3837,A065,2024-01-24 20:36:00,debit,Uber,Transport,4126,Success,0,255283
3838,A059,2024-01-24 11:32:00,credit,Zomato,Food,5992,Success,0,260108
3839,A090,2024-01-24 21:14:00,debit,Suspicious Transfer,Fraud,122552,Success,1,395128
3840,A100,2024-01-24 14:43:00,debit,Flipkart,Shopping,4196,Success,0,51139
3841,A141,2024-01-24 07:49:00,debit,Flipkart,Shopping,5745,Success,0,345464
3842,A110,2024-01-24 13:48:00,debit,Netflix,Entertainment,2284,Success,0,152063
3843,A059,2024-01-24 20:23:00,debit,Uber,Transport,5678,Success,0,254430
3844,A049,2024-01-24 18:04:00,debit,Swiggy,Food,4881,Success,0,325499
3845,A188,2024-01-24 04:02:00,debit,Amazon,Shopping,374,Success,0,260293
3846,A135,2024-01-25 13:18:00,debit,Netflix,Entertainment,5505,Success,0,246811
3847,A090,2024-01-25 22:28:00,debit,Uber,Transport,904,Success,0,394224
3848,A175,2024-01-25 14:32:00,debit,Uber,Transport,7845,Success,0,81201
3849,A106,2024-01-25 10:22:00,debit,Suspicious Transfer,Fraud,77541,Success,1,216827
3850,A082,2024-01-25 19:51:00,debit,Croma,Electronics,5856,Success,0,249142
3851,A061,2024-01-25 05:43:00,debit,Swiggy,Food,4679,Success,0,197575
3852,A049,2024-01-25 13:01:00,debit,Netflix,Entertainment,5445,Success,0,320054
3853,A008,2024-01-25 16:56:00,debit,Netflix,Entertainment,592,Success,0,158055
3854,A023,2024-01-25 19:37:00,credit,Netflix,Entertainment,1753,Success,0,262301
3855,A123,2024-01-25 08:53:00,debit,Flipkart,Shopping,693,Success,0,55927
3856,A120,2024-01-26 10:45:00,credit,Swiggy,Food,7644,Success,0,225556
3857,A064,2024-01-26 15:42:00,debit,Uber,Transport,5018,Success,0,198595
3858,A186,2024-01-26 13:48:00,credit,Netflix,Entertainment,20529,Success,0,1327799
3859,A019,2024-01-26 08:59:00,credit,Uber,Transport,3436,Failed,0,219128
3860,A110,2024-01-26 17:33:00,debit,Croma,Electronics,2591,Success,0,149472
3861,A099,2024-01-26 09:10:00,debit,Croma,Electronics,5257,Success,0,-21695
3862,A045,2024-01-26 12:27:00,debit,Flipkart,Shopping,7172,Pending,0,236975
3863,A175,2024-01-26 00:42:00,credit,BigBasket,Groceries,3006,Success,0,84207
3864,A148,2024-01-26 11:17:00,credit,Uber,Transport,1518,Success,0,279132
3865,A062,2024-01-27 12:46:00,debit,Amazon,Shopping,13686,Success,0,397291
3866,A170,2024-01-27 02:01:00,debit,Zomato,Food,8179,Success,0,163670
3867,A069,2024-01-27 02:08:00,credit,Zomato,Food,18114,Success,0,663970
3868,A066,2024-01-27 10:16:00,debit,Uber,Transport,1732,Success,0,260090
3869,A058,2024-01-27 07:34:00,debit,BigBasket,Groceries,7730,Success,0,-59904
3870,A156,2024-01-27 23:51:00,credit,Swiggy,Food,2242,Success,0,52362
3871,A048,2024-01-27 00:34:00,debit,BigBasket,Groceries,3103,Success,0,89866
3872,A011,2024-01-27 04:38:00,credit,Croma,Electronics,14917,Success,0,311971
3873,A014,2024-01-27 11:18:00,debit,BigBasket,Groceries,12913,Success,0,-10111
3874,A016,2024-01-27 15:54:00,credit,Croma,Electronics,9777,Failed,0,212432
3875,A075,2024-01-27 21:49:00,debit,BigBasket,Groceries,41793,Success,0,139367
3876,A193,2024-01-27 03:53:00,debit,Swiggy,Food,12021,Success,0,477551
3877,A063,2024-01-28 02:27:00,debit,Flipkart,Shopping,3026,Failed,0,230028
3878,A015,2024-01-28 02:02:00,debit,Netflix,Entertainment,7070,Success,0,314156
3879,A009,2024-01-28 09:26:00,debit,Amazon,Shopping,13516,Success,0,31145
3880,A124,2024-01-28 06:04:00,debit,BigBasket,Groceries,9948,Success,0,73352
3881,A135,2024-01-28 21:51:00,debit,Netflix,Entertainment,3380,Success,0,243431
3882,A079,2024-01-28 08:16:00,credit,Flipkart,Shopping,7954,Success,0,392827
3883,A011,2024-01-28 13:59:00,debit,Netflix,Entertainment,11719,Success,0,300252
3884,A134,2024-01-28 16:21:00,debit,Amazon,Shopping,43518,Success,0,843760
3885,A138,2024-01-28 11:45:00,debit,Netflix,Entertainment,10400,Success,0,-33514
3886,A149,2024-01-28 01:55:00,credit,Swiggy,Food,7871,Success,0,306661
3887,A065,2024-01-28 00:22:00,debit,Croma,Electronics,4282,Pending,0,251001
3888,A025,2024-01-28 08:08:00,credit,Swiggy,Food,11523,Success,0,351435
3889,A112,2024-01-28 23:58:00,debit,Uber,Transport,4565,Success,0,219228
3890,A190,2024-01-29 00:25:00,debit,Netflix,Entertainment,6875,Success,0,243798
3891,A019,2024-01-29 10:52:00,debit,Uber,Transport,5286,Success,0,213842
3892,A135,2024-01-29 00:07:00,credit,Suspicious Transfer,Fraud,79810,Success,1,323241
3893,A178,2024-01-29 03:27:00,debit,Zomato,Food,1288,Pending,0,315433
3894,A158,2024-01-29 22:26:00,debit,Zomato,Food,2547,Success,0,264403
3895,A144,2024-01-29 23:32:00,debit,Flipkart,Shopping,1804,Success,0,284386
3896,A075,2024-01-30 21:25:00,debit,Amazon,Shopping,5028,Success,0,134339
3897,A198,2024-01-30 04:01:00,debit,Zomato,Food,6155,Success,0,117932
3898,A028,2024-01-30 15:27:00,debit,Swiggy,Food,3664,Success,0,351216
3899,A117,2024-01-30 21:12:00,debit,Netflix,Entertainment,6138,Pending,0,409076
3900,A023,2024-01-30 16:04:00,debit,Croma,Electronics,4598,Success,0,257703
3901,A131,2024-01-30 01:26:00,debit,BigBasket,Groceries,17952,Success,0,412704
3902,A055,2024-01-30 17:05:00,debit,Zomato,Food,5137,Success,0,-119969
3903,A051,2024-01-30 02:00:00,debit,Swiggy,Food,3266,Success,0,170593
3904,A018,2024-01-30 12:22:00,debit,Amazon,Shopping,1703,Success,0,349289
3905,A061,2024-01-30 16:01:00,debit,Amazon,Shopping,7631,Success,0,189944
3906,A121,2024-01-30 15:00:00,debit,Flipkart,Shopping,3619,Success,0,61327
3907,A182,2024-01-31 02:56:00,debit,Uber,Transport,2199,Success,0,-73426
3908,A197,2024-01-31 04:00:00,credit,Amazon,Shopping,4433,Success,0,66190
3909,A114,2024-01-31 22:49:00,debit,Swiggy,Food,4995,Success,0,307673
3910,A094,2024-01-31 03:01:00,credit,Amazon,Shopping,2964,Failed,0,-16155
3911,A052,2024-01-31 10:39:00,debit,Amazon,Shopping,4619,Success,0,204152
3912,A090,2024-01-31 01:51:00,debit,Zomato,Food,1143,Pending,0,393081
3913,A068,2024-01-31 13:08:00,debit,Zomato,Food,5595,Success,0,293213
3914,A050,2024-01-31 17:44:00,debit,Netflix,Entertainment,1273,Success,0,340726
3915,A162,2024-02-01 12:18:00,credit,Salary Deposit,Income,116748,Success,0,-109772
3916,A114,2024-02-01 07:52:00,credit,Salary Deposit,Income,74947,Success,0,382620
3917,A177,2024-02-01 02:49:00,credit,Salary Deposit,Income,106524,Success,0,221865
3918,A002,2024-02-01 08:41:00,credit,Salary Deposit,Income,48415,Success,0,89621
3919,A044,2024-02-01 20:14:00,credit,Salary Deposit,Income,74857,Success,0,183447
3920,A157,2024-02-01 22:32:00,credit,Salary Deposit,Income,119192,Success,0,194485
3921,A179,2024-02-01 18:06:00,credit,Salary Deposit,Income,215784,Success,0,148958
3922,A004,2024-02-01 23:35:00,credit,Salary Deposit,Income,108228,Success,0,271027
3923,A161,2024-02-01 01:45:00,credit,Salary Deposit,Income,65594,Success,0,589116
3924,A154,2024-02-01 09:56:00,credit,Salary Deposit,Income,108826,Success,0,123345
3925,A039,2024-02-01 08:54:00,credit,Salary Deposit,Income,112074,Success,0,229714
3926,A136,2024-02-01 10:07:00,credit,Salary Deposit,Income,57681,Success,0,347810
3927,A076,2024-02-01 14:46:00,credit,Salary Deposit,Income,52329,Success,0,73601
3928,A188,2024-02-01 03:46:00,credit,Salary Deposit,Income,65793,Failed,0,326086
3929,A116,2024-02-02 07:39:00,credit,Salary Deposit,Income,77728,Success,0,397075
3930,A105,2024-02-02 13:44:00,credit,Salary Deposit,Income,97357,Success,0,185802
3931,A019,2024-02-02 16:25:00,credit,Salary Deposit,Income,99879,Success,0,313721
3932,A091,2024-02-02 17:58:00,credit,Salary Deposit,Income,34556,Success,0,168092
3933,A029,2024-02-02 02:45:00,credit,Salary Deposit,Income,84671,Success,0,146745
3934,A189,2024-02-02 11:52:00,credit,Salary Deposit,Income,97111,Success,0,332440
3935,A145,2024-02-02 14:07:00,credit,Salary Deposit,Income,76733,Pending,0,162393
3936,A131,2024-02-02 09:40:00,credit,Salary Deposit,Income,224493,Success,0,637197
3937,A012,2024-02-02 02:42:00,credit,Salary Deposit,Income,70002,Success,0,76486
3938,A146,2024-02-03 00:59:00,credit,Salary Deposit,Income,89439,Success,0,332686
3939,A005,2024-02-03 12:27:00,credit,Salary Deposit,Income,162045,Success,0,783310
3940,A143,2024-02-03 20:36:00,credit,Salary Deposit,Income,191967,Success,0,-35738
3941,A118,2024-02-03 20:28:00,credit,Salary Deposit,Income,99324,Success,0,201505
3942,A151,2024-02-03 02:46:00,credit,Salary Deposit,Income,106420,Failed,0,240179
3943,A003,2024-02-04 18:12:00,credit,Salary Deposit,Income,67061,Success,0,223808
3944,A018,2024-02-04 18:14:00,credit,Salary Deposit,Income,89770,Success,0,439059
3945,A196,2024-02-04 19:22:00,credit,Salary Deposit,Income,75347,Success,0,313092
3946,A090,2024-02-04 15:45:00,credit,Suspicious Transfer,Fraud,132150,Success,1,525231
3947,A079,2024-02-04 18:19:00,credit,Salary Deposit,Income,79065,Success,0,471892
3948,A197,2024-02-04 12:36:00,credit,Salary Deposit,Income,55472,Success,0,121662
3949,A068,2024-02-04 19:46:00,credit,Salary Deposit,Income,97954,Success,0,391167
3950,A166,2024-02-04 22:15:00,credit,Salary Deposit,Income,75650,Success,0,488915
3951,A156,2024-02-04 18:51:00,credit,Salary Deposit,Income,58266,Success,0,110628
3952,A018,2024-02-05 20:36:00,credit,Salary Deposit,Income,46379,Success,0,485438
3953,A186,2024-02-05 11:14:00,credit,Salary Deposit,Income,247689,Success,0,1575488
3954,A016,2024-02-05 05:33:00,credit,Salary Deposit,Income,68612,Success,0,281044
3955,A165,2024-02-05 05:05:00,credit,Salary Deposit,Income,76269,Success,0,330688
3956,A081,2024-02-05 18:14:00,credit,Salary Deposit,Income,263031,Success,0,378149
3957,A169,2024-02-05 02:08:00,credit,Salary Deposit,Income,97699,Success,0,181798
3958,A123,2024-02-06 16:09:00,debit,Uber,Transport,1813,Success,0,54114
3959,A015,2024-02-06 18:55:00,debit,Netflix,Entertainment,4202,Success,0,309954
3960,A075,2024-02-06 22:21:00,debit,BigBasket,Groceries,876,Success,0,133463
3961,A094,2024-02-06 18:13:00,debit,Croma,Electronics,4911,Success,0,-21066
3962,A053,2024-02-06 17:34:00,credit,Netflix,Entertainment,2925,Success,0,-57336
3963,A174,2024-02-06 12:31:00,debit,Amazon,Shopping,6248,Success,0,204355
3964,A127,2024-02-07 21:31:00,debit,BigBasket,Groceries,6082,Success,0,391174
3965,A047,2024-02-07 03:22:00,debit,BigBasket,Groceries,1522,Success,0,412767
3966,A084,2024-02-07 05:18:00,debit,Flipkart,Shopping,4658,Success,0,222444
3967,A132,2024-02-07 17:02:00,debit,Croma,Electronics,4470,Success,0,213364
3968,A167,2024-02-07 02:12:00,debit,BigBasket,Groceries,2462,Success,0,96228
3969,A136,2024-02-08 03:29:00,credit,Flipkart,Shopping,7640,Success,0,355450
3970,A105,2024-02-08 10:17:00,debit,Swiggy,Food,2613,Success,0,183189
3971,A132,2024-02-08 19:17:00,debit,Croma,Electronics,1487,Success,0,211877
3972,A013,2024-02-08 22:54:00,debit,BigBasket,Groceries,5686,Success,0,125115
3973,A160,2024-02-08 16:08:00,debit,Suspicious Transfer,Fraud,183277,Success,1,-21264
3974,A130,2024-02-08 02:13:00,debit,Amazon,Shopping,4349,Success,0,192672
3975,A104,2024-02-09 02:50:00,debit,Zomato,Food,6832,Success,0,131565
3976,A010,2024-02-09 00:54:00,debit,Amazon,Shopping,13218,Success,0,456820
3977,A183,2024-02-09 14:01:00,debit,Flipkart,Shopping,6943,Pending,0,127156
3978,A089,2024-02-09 14:10:00,credit,Amazon,Shopping,1301,Success,0,292227
3979,A096,2024-02-09 11:11:00,credit,Uber,Transport,4469,Success,0,334716
3980,A089,2024-02-09 18:44:00,debit,Croma,Electronics,2034,Success,0,290193
3981,A134,2024-02-09 06:59:00,debit,Zomato,Food,18126,Success,0,825634
3982,A068,2024-02-09 03:49:00,debit,Amazon,Shopping,7780,Success,0,383387
3983,A157,2024-02-10 15:57:00,debit,Swiggy,Food,11783,Success,0,182702
